2024-08-08 23:01:17.828256	https://www.encodeproject.org/report/?type=File&lab.title=Jesse+Engreitz%2C+Stanford&annotation_type=element+gene+regulatory+interaction+predictions&output_type=elements+reference&field=%40id&field=accession&field=dataset&field=file_type&field=derived_from&field=output_type&field=aliases&limit=all
ID	Accession	Dataset	File type	Derived from	Output type	Aliases
/files/ENCFF494YKJ/	ENCFF494YKJ	/annotations/ENCSR467MNV/	bed bed3+	/files/ENCFF611ZEI/	elements reference	jesse-engreitz:abc_predictions_body_of_pancreas_ENCSR405YLV_DNaseOnly_candidate_elements
/files/ENCFF142AVL/	ENCFF142AVL	/annotations/ENCSR488SKY/	bed bed3+	/files/ENCFF650EYC/	elements reference	jesse-engreitz:abc_predictions_transverse_colon_ENCSR340MRJ_DNaseOnly_candidate_elements
/files/ENCFF711CDI/	ENCFF711CDI	/annotations/ENCSR568BFZ/	bed bed3+	/files/ENCFF559BKM/	elements reference	jesse-engreitz:abc_predictions_brain_ENCSR649KBB_DNaseOnly_candidate_elements
/files/ENCFF462BDK/	ENCFF462BDK	/annotations/ENCSR371PSZ/	bed bed3+	/files/ENCFF620DWN/	elements reference	jesse-engreitz:abc_predictions_brain_ENCSR820XRX_DNaseOnly_candidate_elements
/files/ENCFF774BQU/	ENCFF774BQU	/annotations/ENCSR969TEL/	bed bed3+	/files/ENCFF214WFZ/	elements reference	jesse-engreitz:abc_predictions_muscle_of_leg_ENCSR514QHN_DNaseOnly_candidate_elements
/files/ENCFF929YJX/	ENCFF929YJX	/annotations/ENCSR639ERF/	bed bed3+	/files/ENCFF704PUT/	elements reference	jesse-engreitz:abc_predictions_muscle_of_leg_ENCSR937RVN_DNaseOnly_candidate_elements
/files/ENCFF946TAV/	ENCFF946TAV	/annotations/ENCSR771WEQ/	bed bed3+	/files/ENCFF906TNE/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR217PZP_DNaseOnly_candidate_elements
/files/ENCFF166KUA/	ENCFF166KUA	/annotations/ENCSR467WPQ/	bed bed3+	/files/ENCFF285DGZ/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR218FJD_DNaseOnly_candidate_elements
/files/ENCFF292TWM/	ENCFF292TWM	/annotations/ENCSR594NIQ/	bed bed3+	/files/ENCFF454RWN/	elements reference	jesse-engreitz:abc_predictions_muscle_of_arm_ENCSR270LZE_DNaseOnly_candidate_elements
/files/ENCFF431WIH/	ENCFF431WIH	/annotations/ENCSR204YOW/	bed bed3+	/files/ENCFF648TSX/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR186NTL_DNaseOnly_candidate_elements
/files/ENCFF073FLZ/	ENCFF073FLZ	/annotations/ENCSR713KVM/	bed bed3+	/files/ENCFF542IEJ/	elements reference	jesse-engreitz:abc_predictions_muscle_of_leg_ENCSR297ORG_DNaseOnly_candidate_elements
/files/ENCFF951AAJ/	ENCFF951AAJ	/annotations/ENCSR994QJV/	bed bed3+	/files/ENCFF323LGU/	elements reference	jesse-engreitz:abc_predictions_muscle_of_leg_ENCSR622CAH_DNaseOnly_candidate_elements
/files/ENCFF133ERX/	ENCFF133ERX	/annotations/ENCSR948UXB/	bed bed3+	/files/ENCFF586FPS/	elements reference	jesse-engreitz:abc_predictions_muscle_of_leg_ENCSR272RQX_DNaseOnly_candidate_elements
/files/ENCFF041NUG/	ENCFF041NUG	/annotations/ENCSR068YWL/	bed bed3+	/files/ENCFF090SSA/	elements reference	jesse-engreitz:abc_predictions_muscle_of_leg_ENCSR286WIA_DNaseOnly_candidate_elements
/files/ENCFF640CKH/	ENCFF640CKH	/annotations/ENCSR573KDB/	bed bed3+	/files/ENCFF108ELD/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR111LTT_DNaseOnly_candidate_elements
/files/ENCFF493PRO/	ENCFF493PRO	/annotations/ENCSR845CMR/	bed bed3+	/files/ENCFF427BNB/	elements reference	jesse-engreitz:abc_predictions_right_lobe_of_liver_ENCSR933GMM_DNaseOnly_candidate_elements
/files/ENCFF872HLE/	ENCFF872HLE	/annotations/ENCSR108NMM/	bed bed3+	/files/ENCFF226LGV/	elements reference	jesse-engreitz:abc_predictions_Peyers_patch_ENCSR455GUW_DNaseOnly_candidate_elements
/files/ENCFF905ORQ/	ENCFF905ORQ	/annotations/ENCSR181YTG/	bed bed3+	/files/ENCFF153TBA/	elements reference	jesse-engreitz:abc_predictions_left_ventricle_myocardium_superior_ENCSR355WAJ_DNaseOnly_candidate_elements
/files/ENCFF852OLO/	ENCFF852OLO	/annotations/ENCSR038CIU/	bed bed3+	/files/ENCFF210MMO/,/files/ENCFF643CGR/	elements reference	jesse-engreitz:abc_predictions_OCI-LY7_ENCSR489NAM_DNaseOnly_candidate_elements
/files/ENCFF327CJR/	ENCFF327CJR	/annotations/ENCSR821QDT/	bed bed3+	/files/ENCFF442TUD/	elements reference	jesse-engreitz:abc_predictions_C803_ENCSR000ELI_DNaseOnly_candidate_elements
/files/ENCFF953LJK/	ENCFF953LJK	/annotations/ENCSR549VAW/	bed bed3+	/files/ENCFF128VZB/,/files/ENCFF233TZU/	elements reference	jesse-engreitz:abc_predictions_EH_ENCSR548MMD_DNaseOnly_candidate_elements
/files/ENCFF836NVZ/	ENCFF836NVZ	/annotations/ENCSR034KPI/	bed bed3+	/files/ENCFF156CPF/	elements reference	jesse-engreitz:abc_predictions_fibroblast_of_skin_of_left_quadriceps_ENCSR371KRY_DNaseOnly_candidate_elements
/files/ENCFF518GFE/	ENCFF518GFE	/annotations/ENCSR208FXR/	bed bed3+	/files/ENCFF122ZIM/	elements reference	jesse-engreitz:abc_predictions_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR951MYM_DNaseOnly_candidate_elements
/files/ENCFF545SSF/	ENCFF545SSF	/annotations/ENCSR535WTI/	bed bed3+	/files/ENCFF391RDE/	elements reference	jesse-engreitz:abc_predictions_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR653ISV_DNaseOnly_candidate_elements
/files/ENCFF470QKC/	ENCFF470QKC	/annotations/ENCSR032KDX/	bed bed3+	/files/ENCFF809IED/	elements reference	jesse-engreitz:abc_predictions_activated_naive_CD8-positive__alpha-beta_T_cell_ENCSR572HUG_DNaseOnly_candidate_elements
/files/ENCFF383CGT/	ENCFF383CGT	/annotations/ENCSR378RHQ/	bed bed3+	/files/ENCFF835QKX/	elements reference	jesse-engreitz:abc_predictions_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR933VOY_DNaseOnly_candidate_elements
/files/ENCFF623LUA/	ENCFF623LUA	/annotations/ENCSR238GQG/	bed bed3+	/files/ENCFF030WUI/	elements reference	jesse-engreitz:abc_predictions_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR141RSN_DNaseOnly_candidate_elements
/files/ENCFF210ADL/	ENCFF210ADL	/annotations/ENCSR658KGN/	bed bed3+	/files/ENCFF099GCR/	elements reference	jesse-engreitz:abc_predictions_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR565RQI_DNaseOnly_candidate_elements
/files/ENCFF103UQP/	ENCFF103UQP	/annotations/ENCSR034TYW/	bed bed3+	/files/ENCFF083SBJ/	elements reference	jesse-engreitz:abc_predictions_fibroblast_of_skin_of_left_biceps_ENCSR562ACY_DNaseOnly_candidate_elements
/files/ENCFF611ENZ/	ENCFF611ENZ	/annotations/ENCSR180PZY/	bed bed3+	/files/ENCFF170OUD/	elements reference	jesse-engreitz:abc_predictions_activated_T-cell_ENCSR416QNA_DNaseOnly_candidate_elements
/files/ENCFF415NBU/	ENCFF415NBU	/annotations/ENCSR532YXO/	bed bed3+	/files/ENCFF283GXP/	elements reference	jesse-engreitz:abc_predictions_activated_T-cell_ENCSR038POV_DNaseOnly_candidate_elements
/files/ENCFF584NFA/	ENCFF584NFA	/annotations/ENCSR843JXY/	bed bed3+	/files/ENCFF777SBP/	elements reference	jesse-engreitz:abc_predictions_activated_T-cell_ENCSR312INU_DNaseOnly_candidate_elements
/files/ENCFF756DJL/	ENCFF756DJL	/annotations/ENCSR140ULV/	bed bed3+	/files/ENCFF516JCR/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR152AVY_DNaseOnly_candidate_elements
/files/ENCFF777KRR/	ENCFF777KRR	/annotations/ENCSR575ICN/	bed bed3+	/files/ENCFF951XPO/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR734VFU_DNaseOnly_candidate_elements
/files/ENCFF905NYN/	ENCFF905NYN	/annotations/ENCSR358NNO/	bed bed3+	/files/ENCFF867LDP/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR566HLQ_DNaseOnly_candidate_elements
/files/ENCFF881TLO/	ENCFF881TLO	/annotations/ENCSR904NPU/	bed bed3+	/files/ENCFF371KCI/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR920JUM_DNaseOnly_candidate_elements
/files/ENCFF767FQT/	ENCFF767FQT	/annotations/ENCSR455HYG/	bed bed3+	/files/ENCFF342XYF/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR551LAH_DNaseOnly_candidate_elements
/files/ENCFF495SYY/	ENCFF495SYY	/annotations/ENCSR534ILE/	bed bed3+	/files/ENCFF537QZG/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR553WJB_DNaseOnly_candidate_elements
/files/ENCFF360EDT/	ENCFF360EDT	/annotations/ENCSR837REH/	bed bed3+	/files/ENCFF073HQE/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR010TMX_DNaseOnly_candidate_elements
/files/ENCFF917RET/	ENCFF917RET	/annotations/ENCSR198BXD/	bed bed3+	/files/ENCFF006BAB/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR019MZH_DNaseOnly_candidate_elements
/files/ENCFF310RNG/	ENCFF310RNG	/annotations/ENCSR071XLF/	bed bed3+	/files/ENCFF056GCU/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR605SQL_DNaseOnly_candidate_elements
/files/ENCFF874MNS/	ENCFF874MNS	/annotations/ENCSR846KBH/	bed bed3+	/files/ENCFF138HXB/	elements reference	jesse-engreitz:abc_predictions_iPS_DF_6.9_ENCSR261SMF_DNaseOnly_candidate_elements
/files/ENCFF676XGO/	ENCFF676XGO	/annotations/ENCSR478FRK/	bed bed3+	/files/ENCFF935HDI/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR315WAC_DNaseOnly_candidate_elements
/files/ENCFF703WKC/	ENCFF703WKC	/annotations/ENCSR193KXI/	bed bed3+	/files/ENCFF159XDU/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR618HFT_DNaseOnly_candidate_elements
/files/ENCFF872OVZ/	ENCFF872OVZ	/annotations/ENCSR530FUX/	bed bed3+	/files/ENCFF046LCT/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR287GYT_DNaseOnly_candidate_elements
/files/ENCFF658MGS/	ENCFF658MGS	/annotations/ENCSR136HBC/	bed bed3+	/files/ENCFF486BSP/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR965ZWZ_DNaseOnly_candidate_elements
/files/ENCFF515HFD/	ENCFF515HFD	/annotations/ENCSR845BJH/	bed bed3+	/files/ENCFF035TJX/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR107XZC_DNaseOnly_candidate_elements
/files/ENCFF225CZS/	ENCFF225CZS	/annotations/ENCSR573TSU/	bed bed3+	/files/ENCFF919QTJ/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_naive_CD8-positive__alpha-beta_T_cell_ENCSR114XWV_DNaseOnly_candidate_elements
/files/ENCFF665CEQ/	ENCFF665CEQ	/annotations/ENCSR018IUX/	bed bed3+	/files/ENCFF846LJB/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_naive_CD8-positive__alpha-beta_T_cell_ENCSR154NYM_DNaseOnly_candidate_elements
/files/ENCFF127RJT/	ENCFF127RJT	/annotations/ENCSR469LLJ/	bed bed3+	/files/ENCFF431XJH/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR226LVB_DNaseOnly_candidate_elements
/files/ENCFF397CPE/	ENCFF397CPE	/annotations/ENCSR684GVK/	bed bed3+	/files/ENCFF899NHX/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR324SGE_DNaseOnly_candidate_elements
/files/ENCFF668AOQ/	ENCFF668AOQ	/annotations/ENCSR310ITG/	bed bed3+	/files/ENCFF854NWN/	elements reference	jesse-engreitz:abc_predictions_activated_effector_memory_CD4-positive__alpha-beta_T_cell_ENCSR732IFV_DNaseOnly_candidate_elements
/files/ENCFF064AVR/	ENCFF064AVR	/annotations/ENCSR321WIU/	bed bed3+	/files/ENCFF944ZRF/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR884ODJ_DNaseOnly_candidate_elements
/files/ENCFF913BTW/	ENCFF913BTW	/annotations/ENCSR641TVU/	bed bed3+	/files/ENCFF300YHK/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR531UVE_DNaseOnly_candidate_elements
/files/ENCFF697JYE/	ENCFF697JYE	/annotations/ENCSR897AAG/	bed bed3+	/files/ENCFF566AHQ/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR470QCE_DNaseOnly_candidate_elements
/files/ENCFF134VJR/	ENCFF134VJR	/annotations/ENCSR764SEA/	bed bed3+	/files/ENCFF228XID/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR207CQH_DNaseOnly_candidate_elements
/files/ENCFF616DQN/	ENCFF616DQN	/annotations/ENCSR792MPP/	bed bed3+	/files/ENCFF188NQV/	elements reference	jesse-engreitz:abc_predictions_activated_T-helper_1_cell_ENCSR635QIZ_DNaseOnly_candidate_elements
/files/ENCFF034THB/	ENCFF034THB	/annotations/ENCSR818RAK/	bed bed3+	/files/ENCFF418EXB/	elements reference	jesse-engreitz:abc_predictions_activated_T-helper_1_cell_ENCSR595THL_DNaseOnly_candidate_elements
/files/ENCFF916HAO/	ENCFF916HAO	/annotations/ENCSR873DRJ/	bed bed3+	/files/ENCFF387NWM/	elements reference	jesse-engreitz:abc_predictions_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR171APM_DNaseOnly_candidate_elements
/files/ENCFF431AZA/	ENCFF431AZA	/annotations/ENCSR018YPD/	bed bed3+	/files/ENCFF782CFI/	elements reference	jesse-engreitz:abc_predictions_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR175OHT_DNaseOnly_candidate_elements
/files/ENCFF685RRI/	ENCFF685RRI	/annotations/ENCSR294TNW/	bed bed3+	/files/ENCFF310OZU/	elements reference	jesse-engreitz:abc_predictions_activated_T-cell_ENCSR300NZA_DNaseOnly_candidate_elements
/files/ENCFF563OMJ/	ENCFF563OMJ	/annotations/ENCSR190LPJ/	bed bed3+	/files/ENCFF318YBS/	elements reference	jesse-engreitz:abc_predictions_activated_T-cell_ENCSR653OVF_DNaseOnly_candidate_elements
/files/ENCFF969HZR/	ENCFF969HZR	/annotations/ENCSR596BBP/	bed bed3+	/files/ENCFF351UST/	elements reference	jesse-engreitz:abc_predictions_fibroblast_of_skin_of_scalp_ENCSR770DEN_DNaseOnly_candidate_elements
/files/ENCFF067GPF/	ENCFF067GPF	/annotations/ENCSR344FWM/	bed bed3+	/files/ENCFF696HWG/	elements reference	jesse-engreitz:abc_predictions_activated_naive_CD8-positive__alpha-beta_T_cell_ENCSR009MDC_DNaseOnly_candidate_elements
/files/ENCFF011VCL/	ENCFF011VCL	/annotations/ENCSR416UCB/	bed bed3+	/files/ENCFF085KLV/	elements reference	jesse-engreitz:abc_predictions_CWRU1_ENCSR000EKI_DNaseOnly_candidate_elements
/files/ENCFF304PSZ/	ENCFF304PSZ	/annotations/ENCSR157DJQ/	bed bed3+	/files/ENCFF867SEB/	elements reference	jesse-engreitz:abc_predictions_iPS-NIHi7_ENCSR000EKK_DNaseOnly_candidate_elements
/files/ENCFF377XLP/	ENCFF377XLP	/annotations/ENCSR938NNL/	bed bed3+	/files/ENCFF710GZI/	elements reference	jesse-engreitz:abc_predictions_Right_ventricle_myocardium_superior_ENCSR895GSY_DNaseOnly_candidate_elements
/files/ENCFF521KEU/	ENCFF521KEU	/annotations/ENCSR707NYI/	bed bed3+	/files/ENCFF685BVU/	elements reference	jesse-engreitz:abc_predictions_activated_naive_CD4-positive__alpha-beta_T_cell_ENCSR593OUE_DNaseOnly_candidate_elements
/files/ENCFF811WZB/	ENCFF811WZB	/annotations/ENCSR416DWZ/	bed bed3+	/files/ENCFF353FPQ/	elements reference	jesse-engreitz:abc_predictions_Right_ventricle_myocardium_inferior_ENCSR085MZL_DNaseOnly_candidate_elements
/files/ENCFF952ZRH/	ENCFF952ZRH	/annotations/ENCSR094PBV/	bed bed3+	/files/ENCFF497DYX/,/files/ENCFF690VNI/	elements reference	jesse-engreitz:abc_predictions_stomach_ENCSR095GWE_DNaseOnly_candidate_elements
/files/ENCFF580IJI/	ENCFF580IJI	/annotations/ENCSR777HQL/	bed bed3+	/files/ENCFF672GFS/	elements reference	jesse-engreitz:abc_predictions_large_intestine_ENCSR874CAK_DNaseOnly_candidate_elements
/files/ENCFF892MSE/	ENCFF892MSE	/annotations/ENCSR778BSB/	bed bed3+	/files/ENCFF601COM/	elements reference	jesse-engreitz:abc_predictions_large_intestine_ENCSR796SJV_DNaseOnly_candidate_elements
/files/ENCFF223EWX/	ENCFF223EWX	/annotations/ENCSR651EXI/	bed bed3+	/files/ENCFF636UZL/	elements reference	jesse-engreitz:abc_predictions_large_intestine_ENCSR666YVE_DNaseOnly_candidate_elements
/files/ENCFF531UXM/	ENCFF531UXM	/annotations/ENCSR025QUQ/	bed bed3+	/files/ENCFF867KYD/	elements reference	jesse-engreitz:abc_predictions_testis_ENCSR978QUT_DNaseOnly_candidate_elements
/files/ENCFF863OLI/	ENCFF863OLI	/annotations/ENCSR318PXA/	bed bed3+	/files/ENCFF776XPV/	elements reference	jesse-engreitz:abc_predictions_stomach_ENCSR608AHQ_DNaseOnly_candidate_elements
/files/ENCFF543KFG/	ENCFF543KFG	/annotations/ENCSR538FSP/	bed bed3+	/files/ENCFF513MQT/	elements reference	jesse-engreitz:abc_predictions_stomach_ENCSR177NIJ_DNaseOnly_candidate_elements
/files/ENCFF506GSZ/	ENCFF506GSZ	/annotations/ENCSR246LLE/	bed bed3+	/files/ENCFF328KZU/	elements reference	jesse-engreitz:abc_predictions_stomach_ENCSR511GQA_DNaseOnly_candidate_elements
/files/ENCFF245XJY/	ENCFF245XJY	/annotations/ENCSR850SEU/	bed bed3+	/files/ENCFF500QXA/	elements reference	jesse-engreitz:abc_predictions_stomach_ENCSR208DMX_DNaseOnly_candidate_elements
/files/ENCFF455MKG/	ENCFF455MKG	/annotations/ENCSR588VNM/	bed bed3+	/files/ENCFF388EVJ/	elements reference	jesse-engreitz:abc_predictions_stomach_ENCSR627KFV_DNaseOnly_candidate_elements
/files/ENCFF065NGP/	ENCFF065NGP	/annotations/ENCSR888PNM/	bed bed3+	/files/ENCFF271DNF/	elements reference	jesse-engreitz:abc_predictions_D721Med_ENCSR000ELA_DNaseOnly_candidate_elements
/files/ENCFF942RNF/	ENCFF942RNF	/annotations/ENCSR177DND/	bed bed3+	/files/ENCFF129ZDR/,/files/ENCFF206KSA/	elements reference	jesse-engreitz:abc_predictions_H9_ENCSR017OZH_DNaseOnly_candidate_elements
/files/ENCFF132RTR/	ENCFF132RTR	/annotations/ENCSR031FHC/	bed bed3+	/files/ENCFF463JHG/,/files/ENCFF492FGY/	elements reference	jesse-engreitz:abc_predictions_H9_ENCSR754LIN_DNaseOnly_candidate_elements
/files/ENCFF137UPR/	ENCFF137UPR	/annotations/ENCSR718WQC/	bed bed3+	/files/ENCFF885UZH/	elements reference	jesse-engreitz:abc_predictions_GM13977_ENCSR000EJH_DNaseOnly_candidate_elements
/files/ENCFF276SWT/	ENCFF276SWT	/annotations/ENCSR488QNE/	bed bed3+	/files/ENCFF662QWY/	elements reference	jesse-engreitz:abc_predictions_GM10248_ENCSR000EJB_DNaseOnly_candidate_elements
/files/ENCFF426MSI/	ENCFF426MSI	/annotations/ENCSR706CUT/	bed bed3+	/files/ENCFF299GDE/	elements reference	jesse-engreitz:abc_predictions_HS-27A_ENCSR000EMF_DNaseOnly_candidate_elements
/files/ENCFF178KTV/	ENCFF178KTV	/annotations/ENCSR724FZK/	bed bed3+	/files/ENCFF123NPP/	elements reference	jesse-engreitz:abc_predictions_GM12864_ENCSR000EMR_DNaseOnly_candidate_elements
/files/ENCFF906FZG/	ENCFF906FZG	/annotations/ENCSR087OMI/	bed bed3+	/files/ENCFF308PNO/,/files/ENCFF347LOI/	elements reference	jesse-engreitz:abc_predictions_H9_ENCSR964WHY_DNaseOnly_candidate_elements
/files/ENCFF749CFZ/	ENCFF749CFZ	/annotations/ENCSR456DOX/	bed bed3+	/files/ENCFF291ZMA/,/files/ENCFF206ALY/	elements reference	jesse-engreitz:abc_predictions_H9_ENCSR275ICP_DNaseOnly_candidate_elements
/files/ENCFF622YXC/	ENCFF622YXC	/annotations/ENCSR484VFV/	bed bed3+	/files/ENCFF545ONU/	elements reference	jesse-engreitz:abc_predictions_HCT116_ENCSR823GSV_DNaseOnly_candidate_elements
/files/ENCFF371ZVD/	ENCFF371ZVD	/annotations/ENCSR028BAB/	bed bed3+	/files/ENCFF924PTR/,/files/ENCFF488MRC/	elements reference	jesse-engreitz:abc_predictions_HL-60_ENCSR889WKL_DNaseOnly_candidate_elements
/files/ENCFF802EGM/	ENCFF802EGM	/annotations/ENCSR557RYL/	bed bed3+	/files/ENCFF118WQF/,/files/ENCFF708EPH/	elements reference	jesse-engreitz:abc_predictions_HCT116_ENCSR129EWE_DNaseOnly_candidate_elements
/files/ENCFF143GBY/	ENCFF143GBY	/annotations/ENCSR971BWQ/	bed bed3+	/files/ENCFF544XWD/,/files/ENCFF477CQU/	elements reference	jesse-engreitz:abc_predictions_AG04450_ENCSR000ELY_DNaseOnly_candidate_elements
/files/ENCFF181BUS/	ENCFF181BUS	/annotations/ENCSR644TLE/	bed bed3+	/files/ENCFF438MPJ/,/files/ENCFF597KGC/	elements reference	jesse-engreitz:abc_predictions_MG63_ENCSR083STA_DNaseOnly_candidate_elements
/files/ENCFF434JOU/	ENCFF434JOU	/annotations/ENCSR945BOH/	bed bed3+	/files/ENCFF801KAM/	elements reference	jesse-engreitz:abc_predictions_HCT116_ENCSR867ITQ_DNaseOnly_candidate_elements
/files/ENCFF322SFX/	ENCFF322SFX	/annotations/ENCSR142SVM/	bed bed3+	/files/ENCFF887RRT/	elements reference	jesse-engreitz:abc_predictions_H54_ENCSR000EJA_DNaseOnly_candidate_elements
/files/ENCFF072BYH/	ENCFF072BYH	/annotations/ENCSR348OAV/	bed bed3+	/files/ENCFF721ZFV/,/files/ENCFF844POF/	elements reference	jesse-engreitz:abc_predictions_BJ_ENCSR000EME_DNaseOnly_candidate_elements
/files/ENCFF496GVF/	ENCFF496GVF	/annotations/ENCSR221BCA/	bed bed3+	/files/ENCFF381UGQ/,/files/ENCFF556STX/	elements reference	jesse-engreitz:abc_predictions_HCT116_ENCSR702VYW_DNaseOnly_candidate_elements
/files/ENCFF913DJC/	ENCFF913DJC	/annotations/ENCSR899HQG/	bed bed3+	/files/ENCFF653TPH/	elements reference	jesse-engreitz:abc_predictions_naive_thymus-derived_CD4-positive__alpha-beta_T_cell_ENCSR181OGW_DNaseOnly_candidate_elements
/files/ENCFF472WNB/	ENCFF472WNB	/annotations/ENCSR356DGD/	bed bed3+	/files/ENCFF773CBJ/	elements reference	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR274FZD_DNaseOnly_candidate_elements
/files/ENCFF614SFT/	ENCFF614SFT	/annotations/ENCSR057JRS/	bed bed3+	/files/ENCFF797SND/	elements reference	jesse-engreitz:abc_predictions_naive_thymus-derived_CD4-positive__alpha-beta_T_cell_ENCSR302MYX_DNaseOnly_candidate_elements
/files/ENCFF807UMJ/	ENCFF807UMJ	/annotations/ENCSR586JZB/	bed bed3+	/files/ENCFF079GEP/	elements reference	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR400MOP_DNaseOnly_candidate_elements
/files/ENCFF759BPJ/	ENCFF759BPJ	/annotations/ENCSR560KUI/	bed bed3+	/files/ENCFF389DQK/	elements reference	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR410MFU_DNaseOnly_candidate_elements
/files/ENCFF258ETK/	ENCFF258ETK	/annotations/ENCSR198CHD/	bed bed3+	/files/ENCFF274OYN/	elements reference	jesse-engreitz:abc_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR841UCZ_DNaseOnly_candidate_elements
/files/ENCFF306ILM/	ENCFF306ILM	/annotations/ENCSR862GYG/	bed bed3+	/files/ENCFF384BAM/	elements reference	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR432QFU_DNaseOnly_candidate_elements
/files/ENCFF926YGO/	ENCFF926YGO	/annotations/ENCSR843VMM/	bed bed3+	/files/ENCFF301HWJ/	elements reference	jesse-engreitz:abc_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR679EFH_DNaseOnly_candidate_elements
/files/ENCFF458FKO/	ENCFF458FKO	/annotations/ENCSR099GAB/	bed bed3+	/files/ENCFF300DZY/	elements reference	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR722HJG_DNaseOnly_candidate_elements
/files/ENCFF768FIN/	ENCFF768FIN	/annotations/ENCSR507LGY/	bed bed3+	/files/ENCFF740KCH/	elements reference	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_memory_T_cell_ENCSR862ZDV_DNaseOnly_candidate_elements
/files/ENCFF502YOP/	ENCFF502YOP	/annotations/ENCSR328ZES/	bed bed3+	/files/ENCFF189BYI/	elements reference	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR098ISE_DNaseOnly_candidate_elements
/files/ENCFF433XIG/	ENCFF433XIG	/annotations/ENCSR518BYD/	bed bed3+	/files/ENCFF498QYR/	elements reference	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR195GUK_DNaseOnly_candidate_elements
/files/ENCFF468YTU/	ENCFF468YTU	/annotations/ENCSR754ABI/	bed bed3+	/files/ENCFF220ACX/	elements reference	jesse-engreitz:abc_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR801VSK_DNaseOnly_candidate_elements
/files/ENCFF966JNZ/	ENCFF966JNZ	/annotations/ENCSR581KZV/	bed bed3+	/files/ENCFF574BUM/	elements reference	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR688AWP_DNaseOnly_candidate_elements
/files/ENCFF924FRV/	ENCFF924FRV	/annotations/ENCSR248YWS/	bed bed3+	/files/ENCFF894EDN/	elements reference	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR717BBR_DNaseOnly_candidate_elements
